Produto_ID,Avaliação,Comentário
9152,4.77,Sit eligendi placeat accusantium excepturi debitis fugit.
9153,3.95,Reprehenderit mollitia beatae debitis aspernatur expedita praesentium.
9154,2.57,Explicabo facere accusantium dolorem.
9155,1.67,Nostrum doloremque suscipit atque in minima labore.
9156,3.58,Aperiam dignissimos rerum doloribus.
9157,3.37,Maxime illum dolor laboriosam perferendis.
9158,4.5,Blanditiis necessitatibus ducimus quaerat in esse.
9159,4.84,Quod unde ex explicabo.
9160,3.07,Repudiandae quo dicta fuga impedit consectetur.
9161,2.12,Porro nihil quibusdam consequuntur.
9162,2.62,Natus facere voluptatum possimus delectus.
9163,4.24,Autem culpa tempore ut quod.
9164,1.19,Nobis accusantium error iure debitis architecto qui.
9165,1.86,Laudantium consequuntur similique voluptatum ratione.
9166,3.24,Inventore beatae omnis ea dicta beatae.
9167,1.39,Rerum ipsum expedita voluptates molestias.
9168,1.49,Officiis vitae laudantium aspernatur a aliquam.
9169,3.73,Nostrum aperiam labore necessitatibus.
9170,1.96,Tenetur veniam incidunt officiis dolores.
9171,1.37,Corporis quis fugiat harum porro nihil cum.
9172,4.54,Laudantium quam hic accusantium officia ad excepturi.
9173,1.57,Harum officiis minus unde minus labore.
9174,4.83,Labore molestiae animi.
9175,3.03,Cumque recusandae mollitia error quia eum.
9176,4.13,Nemo veritatis cumque eum odit.
9177,2.62,Similique expedita aperiam nemo suscipit reprehenderit placeat.
9178,3.19,Laboriosam laboriosam error deserunt nam esse molestias.
9179,1.32,Autem occaecati in totam laborum reiciendis.
9180,4.92,Explicabo voluptate fuga facere atque laborum.
9181,2.83,Neque impedit occaecati debitis.
9182,1.61,Cum delectus quaerat fuga.
9183,2.44,Facere fugit optio facilis est deleniti.
9184,3.04,Accusamus dolore est dolore ipsa accusantium.
9185,2.35,Veritatis perferendis voluptatum consequatur quas.
9186,3.19,Molestias cum doloremque ea.
9187,3.58,Nostrum distinctio illo numquam.
9188,3.75,Facilis voluptates ducimus alias soluta.
9189,3.45,Reiciendis eaque eos libero.
9190,1.96,Nesciunt doloremque asperiores nulla omnis.
9191,2.62,Facilis asperiores molestias unde consectetur fuga nesciunt.
9192,4.9,Voluptates aperiam consectetur odio nisi.
9193,2.89,Harum repellendus illo reiciendis eligendi error eligendi.
9194,3.79,Beatae voluptatibus aspernatur assumenda.
9195,2.94,Facilis corporis sit perferendis itaque eius.
9196,1.58,Labore harum sed nobis natus.
9197,3.22,Hic ut sunt consectetur libero quod.
9198,1.71,Vel dicta ratione reprehenderit.
9199,2.37,Quos assumenda harum.
9200,2.17,Tempore expedita quos dolor voluptatum praesentium blanditiis accusamus.
9201,2.84,Totam quasi perspiciatis dolorum suscipit eligendi cum nulla.
9202,4.2,Fuga similique voluptate perspiciatis dignissimos quaerat vitae.
9203,4.38,Cum reprehenderit eius facilis.
9204,3.64,Tempore qui id animi.
9205,3.42,Eos sequi sit vero quidem.
9206,3.71,Molestiae totam architecto culpa numquam.
9207,2.35,Expedita nam incidunt aliquam.
9208,4.38,Dicta autem mollitia sint mollitia ex necessitatibus.
9209,4.39,Provident atque fugit temporibus dignissimos eaque.
9210,2.7,Deleniti magnam eum sint fugiat ea.
9211,3.06,Suscipit eius quibusdam odio.
9212,4.39,Error reiciendis id nihil rerum sit consequuntur.
9213,2.23,Dolore inventore est libero modi nulla.
9214,1.56,Numquam nemo quaerat laudantium deleniti exercitationem.
9215,4.15,Nostrum voluptatibus odit ex libero.
9216,4.08,Quidem amet corporis animi maxime tempora.
9217,2.25,Ducimus voluptates reprehenderit odit earum vel.
9218,2.87,Eaque dicta vel reiciendis magni veniam.
9219,4.24,Consectetur recusandae pariatur cupiditate.
9220,1.68,Consequatur occaecati rerum ipsa minima.
9221,4.22,Placeat expedita debitis dignissimos.
9222,4.86,Suscipit quam enim placeat autem.
9223,1.6,A tempore quam deserunt maiores sint.
9224,2.12,Error odit culpa sequi.
9225,1.89,Unde assumenda sequi eligendi temporibus ratione eveniet.
9226,2.83,Voluptas harum eveniet incidunt.
9227,1.3,Nisi animi necessitatibus quod dolor corrupti doloremque.
9228,1.03,Fugiat perspiciatis quidem ut sed.
9229,2.5,Sequi esse iste fugit quaerat est.
9230,4.36,Sed blanditiis nemo officiis.
9231,2.99,Dolore ratione cupiditate enim fuga voluptate minima.
9232,3.54,Alias quos dolor mollitia molestiae.
9233,1.92,Laboriosam corporis mollitia tempore totam iusto.
9234,4.89,Veniam excepturi sit recusandae culpa debitis ut.
9235,2.21,Dolorem facere voluptatum ab iure.
9236,2.53,Suscipit corrupti impedit illo.
9237,1.85,Molestiae praesentium laboriosam quod deleniti reiciendis magnam.
9238,1.45,Occaecati corrupti ipsa dolor aspernatur.
9239,1.53,Tenetur mollitia error alias ratione doloremque illo voluptatum.
9240,4.93,Nihil sunt pariatur commodi soluta natus atque.
9241,2.43,Ipsam aut ex harum adipisci.
9242,4.28,Harum eum laudantium incidunt.
9243,2.28,Qui fuga optio minima ullam.
9244,3.17,Repellendus error illum.
9245,4.79,Perspiciatis similique dolorum ratione voluptatum repellendus nostrum.
9246,1.42,Ad quia illo nisi reiciendis dolore eius.
9247,1.19,Nesciunt voluptas quibusdam illo laboriosam veritatis reiciendis.
9248,2.09,At officia commodi ducimus quasi tempore perferendis.
9249,4.59,Ipsum alias nihil porro soluta quasi.
9250,3.54,Animi alias similique facilis sit.
9251,4.51,Assumenda harum aut adipisci eaque voluptatem.
9252,2.91,Quis sint consequuntur.
9253,3.51,Rerum libero voluptas quibusdam vero ipsa repellendus.
9254,1.58,Deleniti vel perferendis minus quisquam.
9255,5.0,Animi recusandae ea mollitia dolorem nobis.
9256,3.93,Repudiandae esse expedita.
9257,4.76,Possimus placeat voluptas voluptate.
9258,4.45,Culpa enim voluptate voluptatum.
9259,4.78,Sit unde iste doloremque facere dolore illo.
9260,3.11,At commodi ipsum vero natus accusamus.
9261,3.06,Odit ipsam nulla eos tempora.
9262,3.43,Laboriosam veniam recusandae praesentium fuga neque.
9263,3.51,Neque recusandae ex ab dicta quasi pariatur recusandae.
9264,1.8,Repellendus eveniet iste ducimus illo adipisci.
9265,4.03,Quam impedit quos ullam nostrum blanditiis id veniam.
9266,1.79,Ad tempore aperiam molestiae repellendus dignissimos.
9267,3.22,Maxime possimus incidunt iusto incidunt eius sit.
9268,4.87,Quia esse in tenetur qui quisquam.
9269,2.11,Nihil necessitatibus illo quaerat eos ipsam.
9270,3.52,Id quas quis blanditiis est.
9271,4.52,Similique quae veritatis praesentium illum.
9272,3.54,Soluta nesciunt ab.
9273,3.09,Voluptatibus quod enim veritatis praesentium.
9274,4.27,Ipsam iure recusandae odio veniam.
9275,3.53,Soluta nemo optio dolorem pariatur minima explicabo est.
9276,1.26,Hic occaecati ipsum error ea eligendi.
9277,1.76,Laboriosam sit perspiciatis blanditiis aliquid enim quos odit.
9278,3.24,Maxime repellendus modi atque.
9279,1.79,Optio eum nobis soluta.
9280,2.38,Debitis ipsam molestiae.
9281,1.89,Perferendis doloremque culpa consequatur enim optio.
9282,4.69,Illum quod occaecati quisquam.
9283,3.63,Harum quasi nihil tenetur praesentium iure.
9284,2.71,Cumque facere saepe iure.
9285,2.31,Modi pariatur ipsum veniam harum.
9286,3.8,Earum laudantium est totam labore officiis.
9287,3.94,Eligendi placeat et facilis magni assumenda.
9288,1.84,Quo deserunt dolores voluptatibus libero.
9289,4.63,Sed hic optio repellat.
9290,2.62,Neque expedita inventore tempore soluta qui.
9291,2.6,Eos asperiores perferendis numquam illum impedit.
9292,2.38,Omnis quos sapiente.
9293,4.66,Eum rem expedita tempora tempore perferendis.
9294,1.18,Fugit adipisci dolores sint.
9295,4.87,Eum ducimus nobis tempore accusamus unde nam.
9296,4.82,Cupiditate cum quasi possimus quibusdam sunt.
9297,2.79,Facilis amet nihil quidem.
9298,3.51,Harum facere soluta reprehenderit inventore nulla.
9299,3.26,Amet quia esse sit eveniet ducimus.
9300,4.74,Magnam sequi commodi deleniti repellat delectus dolore.
9301,1.82,Quasi consequuntur distinctio mollitia rem cupiditate doloremque iste.
9302,4.56,Minima quibusdam officia sint dolorem fugiat nostrum reprehenderit.
9303,4.83,At esse doloribus odio aliquam.
9304,2.65,Quidem ea ea nisi.
9305,3.58,Repellendus rem maxime quo officiis ab iste.
9306,3.15,Vitae eius at officiis.
9307,2.99,Veniam libero deleniti error dolorem.
9308,1.91,Placeat ipsa officiis blanditiis molestiae.
9309,4.23,Dolores voluptatum sequi adipisci ut.
9310,1.6,Quaerat fugit eligendi officiis reiciendis.
9311,3.86,Facilis doloremque perspiciatis placeat doloremque modi at.
9312,2.44,Enim cum molestiae.
9313,1.36,Sapiente culpa error natus rem.
9314,3.07,Explicabo saepe optio quaerat officiis facere fugiat.
9315,4.02,Mollitia assumenda temporibus atque tempora.
9316,1.25,Officia maxime porro quibusdam.
9317,4.62,Delectus libero placeat expedita officia.
9318,4.64,Odit tempore iure quaerat aperiam.
9319,2.59,Nam ea ducimus consectetur odit impedit.
9320,1.92,Quia architecto a tenetur.
9321,2.22,Necessitatibus aliquid ad dignissimos magnam.
9322,1.6,Illo debitis officia at asperiores natus quas nihil.
9323,2.78,Quasi eaque optio magnam.
9324,2.2,Consequuntur impedit rerum reiciendis sint ea.
9325,2.26,Voluptatum mollitia veniam ad dolorem ipsam.
9326,3.77,Cupiditate quod eaque quae.
9327,2.87,Similique praesentium commodi.
9328,2.2,Eius quo quo.
9329,3.87,Sapiente iure numquam fugit soluta.
9330,4.08,Aperiam omnis officiis iure porro reiciendis.
9331,4.22,Accusamus autem praesentium recusandae cupiditate ex.
9332,2.43,Atque libero alias sint id ipsum.
9333,4.2,Corporis animi accusantium dolore veniam.
9334,2.06,Excepturi est labore rerum voluptatum maxime.
9335,1.93,Delectus doloremque veritatis nulla iste optio.
9336,1.32,Quas aperiam illum ab animi culpa.
9337,4.07,Labore unde quasi sint tempore repellendus.
9338,1.62,Dignissimos totam labore dignissimos maxime voluptatum.
9339,4.58,Quam officiis natus rem vel perferendis laboriosam voluptatem.
9340,2.49,Veniam vel iste non ex consequuntur.
9341,2.99,Ad minima voluptatibus pariatur recusandae voluptate sit.
9342,1.06,Provident nemo ullam amet quae.
9343,1.39,Debitis voluptas neque saepe aliquam veritatis fugit.
9344,3.63,Nobis est nesciunt quibusdam non ratione quis.
9345,3.56,Ex velit tempora voluptatibus.
9346,3.39,Inventore veniam pariatur itaque quod.
9347,4.96,Recusandae consequatur praesentium officia.
9348,2.13,Deserunt mollitia officia veniam odit.
9349,4.85,Recusandae adipisci tempore esse eligendi.
9350,2.38,Molestiae consequatur impedit totam placeat corrupti eaque commodi.
9351,1.24,Quis ex amet doloremque beatae natus at.
9352,4.94,Eveniet quod neque impedit ullam laborum enim.
9353,1.07,Temporibus vitae quaerat sit enim perferendis unde et.
9354,4.65,Praesentium ullam quidem nemo ut quasi eligendi.
9355,3.54,Ipsum amet sequi distinctio.
9356,1.0,Nisi minus possimus odit magni aliquam.
9357,2.22,Assumenda at minus consequatur.
9358,4.62,Temporibus facere quidem.
9359,3.75,Suscipit incidunt illum error ab eligendi debitis.
9360,1.05,Dolorem assumenda optio officia nam optio repudiandae.
9361,1.72,Officiis voluptate quasi fugit quos quam.
9362,2.26,Eius perspiciatis dolores aut.
9363,3.86,Eveniet incidunt nam amet.
9364,2.33,Sed libero reiciendis reiciendis laborum reprehenderit.
9365,4.46,Quidem nesciunt minima fugit quis.
9366,2.2,Ducimus possimus itaque occaecati qui aliquam.
9367,1.18,Maxime recusandae laboriosam necessitatibus.
9368,4.51,Aperiam repellat possimus mollitia.
9369,2.57,Corrupti asperiores minus velit ratione unde optio.
9370,2.11,Possimus cum a quae est corporis.
9371,3.91,Alias harum magnam nemo dicta.
9372,4.22,Saepe aperiam recusandae facere iste.
9373,4.19,Quidem corporis velit aliquam ipsum ratione.
9374,2.3,Dolorum accusantium ex temporibus ratione.
9375,2.88,Beatae magnam dolor reprehenderit quisquam ipsam facilis.
9376,2.78,Eos accusamus quae temporibus delectus.
9377,2.56,Cum voluptatibus ipsum iste laborum nostrum aliquam.
9378,3.82,Totam debitis nostrum similique rerum ad dicta vero.
9379,2.9,Ut laborum voluptatibus esse iste magni dolorem.
9380,1.54,Saepe aliquid sint ab incidunt suscipit.
9381,1.78,Quos veritatis blanditiis aut consequatur vitae.
9382,3.79,Alias fugit facilis ad earum nobis.
9383,1.32,Qui quidem occaecati velit eum pariatur nesciunt.
9384,3.55,Debitis facilis voluptatibus excepturi tempore.
9385,3.8,Eius cumque corporis delectus consequatur.
9386,4.58,Ea pariatur omnis eligendi ipsum reprehenderit odit non.
9387,4.71,Dolores explicabo culpa id.
9388,2.97,Nam tempore accusamus facilis.
9389,1.53,Architecto doloribus ea et.
9390,4.81,Debitis sit cumque voluptates.
9391,2.13,Placeat quae labore iusto nihil expedita cupiditate.
9392,2.6,Deserunt harum harum debitis minima.
9393,2.22,Autem ratione nulla exercitationem neque.
9394,4.62,Sint nobis ex dolor repellendus.
9395,1.98,Facilis magni dolorum reprehenderit sed optio rem.
9396,2.58,Quo sapiente ad consectetur odio voluptatibus.
9397,3.3,Neque ipsum debitis voluptas doloremque officiis.
9398,1.91,Sed quasi voluptate delectus.
9399,3.86,Suscipit libero occaecati vel facilis.
9400,3.55,Quae fugiat tempore neque dolorem.
9401,1.85,Voluptates impedit impedit ipsum nulla impedit.
9402,4.39,Nesciunt odio debitis impedit asperiores consectetur debitis.
9403,1.82,Officia modi atque.
9404,2.96,Nobis necessitatibus eum voluptatum.
9405,1.91,Aliquid fugiat aliquam tempora.
9406,4.52,Rem quae voluptate voluptas.
9407,2.87,Beatae eos qui illo itaque impedit laborum.
9408,4.62,Fuga earum perferendis soluta in.
9409,1.44,Id quae pariatur dolor nemo.
9410,2.85,Ea laborum excepturi atque.
9411,3.27,Dolores minima officiis suscipit.
9412,2.25,Quos cupiditate voluptates explicabo.
9413,4.56,Eum veritatis eaque dicta neque odio.
9414,1.67,Nulla vitae ut.
9415,1.24,Recusandae quibusdam consectetur officia.
9416,3.92,Voluptas alias modi voluptatum at.
9417,1.77,Architecto at unde.
9418,1.34,Rem corrupti culpa optio magni.
9419,3.94,Animi provident ratione praesentium.
9420,1.19,Commodi amet id alias quam natus.
9421,4.27,Eos provident aut nemo quibusdam voluptatem adipisci eveniet.
9422,4.33,Adipisci delectus ducimus ut harum.
9423,1.66,Consequuntur voluptatum sint modi tenetur corrupti laudantium.
9424,1.59,Tempore architecto ipsum incidunt deleniti veritatis.
9425,3.17,Consequuntur commodi inventore iure.
9426,3.32,Id voluptatibus fuga mollitia quasi aliquam.
9427,4.04,Ad placeat magni rerum fugit facilis.
9428,4.09,Architecto eaque voluptatem dolores illo reprehenderit tempora facilis.
9429,3.08,Saepe laboriosam beatae ex sint distinctio occaecati.
9430,1.85,Laudantium facere assumenda illo velit blanditiis eos.
9431,3.6,Quisquam provident sapiente laudantium reiciendis.
9432,4.69,Provident enim expedita odio autem rerum ad deleniti.
9433,4.09,Voluptate repudiandae veniam ex.
9434,4.63,Dolorum id labore optio.
9435,1.27,Temporibus cum odio minima error.
9436,2.21,Illo quasi eos recusandae impedit velit necessitatibus.
9437,2.03,Voluptatum nostrum sunt voluptate beatae sit.
9438,4.91,Dignissimos voluptatum laudantium quod dolorum.
9439,3.79,Harum voluptatem itaque delectus ipsam sequi.
9440,4.57,Optio deleniti vitae tenetur nostrum velit praesentium.
9441,2.53,Porro quae non eos eum.
9442,1.35,Molestias eveniet adipisci similique natus.
9443,1.82,Omnis laudantium labore quisquam.
9444,4.25,Vel pariatur commodi pariatur repellat praesentium.
9445,1.95,Dolore saepe inventore.
9446,1.41,Incidunt maxime ratione ab saepe suscipit.
9447,4.15,Quo eos doloribus animi saepe.
9448,4.84,Culpa delectus aut dolorum modi similique rerum.
9449,3.72,Ipsum nesciunt quidem quia perferendis officia necessitatibus illo.
9450,1.79,Quas facere mollitia iusto.
9451,1.76,Facere quis laudantium dolorum.
9452,2.53,Porro quo culpa consectetur.
9453,2.76,Sequi alias inventore accusamus est architecto.
9454,2.54,Ipsum id velit.
9455,4.94,Doloremque ea tempora.
9456,3.68,Saepe saepe culpa tempore harum.
9457,1.24,Aut laboriosam debitis ducimus quidem.
9458,4.78,Ex magni ullam tempora voluptates.
9459,4.26,Molestias vel architecto eveniet facilis ratione amet.
9460,1.49,Tenetur deleniti aliquam vero explicabo voluptatum.
9461,4.2,Doloremque laudantium doloribus doloribus error.
9462,3.97,Ducimus minus nostrum omnis quasi.
9463,1.66,Cupiditate doloremque consequatur.
9464,1.3,Cupiditate sint incidunt maxime natus.
9465,3.51,Consequatur dignissimos sapiente.
9466,2.56,Saepe mollitia totam.
9467,2.85,Debitis exercitationem dolorum debitis nam debitis possimus.
9468,1.14,Impedit quis soluta illo atque.
9469,1.31,Aspernatur unde nemo nulla perferendis eius ullam.
9470,4.36,Iusto modi provident tenetur repudiandae dignissimos rerum.
9471,1.01,Eveniet dignissimos illo officiis possimus repellendus eius amet.
9472,4.97,Vitae provident hic.
9473,3.45,Quod molestiae voluptatibus provident sequi incidunt possimus.
9474,2.09,Cupiditate sit aliquid.
9475,4.86,Molestias nulla numquam eos ad.
9476,4.4,Incidunt vel expedita ad totam molestias culpa.
9477,3.52,Atque placeat natus distinctio architecto sequi.
9478,4.09,Rerum voluptatem esse tempore.
9479,4.21,Distinctio sequi nostrum officiis asperiores.
9480,2.53,Harum sint tempora nihil possimus fuga quis.
9481,1.21,Facilis hic ipsa dolor.
9482,3.93,Quis perferendis asperiores doloremque corporis blanditiis.
9483,1.46,Quis laudantium suscipit aperiam quam itaque quidem.
9484,3.67,Neque ipsa fuga quis inventore error provident.
9485,3.57,Ut natus sequi.
9486,2.63,Repudiandae quod impedit recusandae cumque eligendi reiciendis ea.
9487,3.74,Suscipit sunt consectetur alias praesentium quod.
9488,2.79,Possimus error autem aliquam fugit.
9489,2.91,Placeat quidem expedita perferendis eligendi quia.
9490,4.32,Delectus repudiandae vitae qui pariatur.
9491,2.32,Molestias facere quam atque commodi quibusdam aliquid quibusdam.
9492,2.68,Accusantium autem dolor nisi iste corrupti.
9493,2.6,Assumenda tempore labore sit libero.
9494,1.23,Reprehenderit voluptas suscipit praesentium illo doloribus dolore voluptates.
9495,4.56,Eligendi ducimus assumenda voluptate dignissimos quae voluptatem.
9496,1.14,Eos tempora aperiam impedit quos adipisci omnis.
9497,1.97,Consectetur architecto repudiandae iste.
9498,2.55,Temporibus assumenda impedit impedit.
